text,label
网上喷理想的也多夸理想的也多但是为什么现在大街上到处能看到理想理想作为中大型增程新能源汽车为什么会卖的这么好他懂消费者懂中国人中国人很多的思想就是大他满足了坐着舒服中国人很多的思想就是沙发彩电大冰箱他都做到了他还是电车所以他会被别人认可理想为什么卖的好,2
第八集P档关大灯这可能是80的理想车友都需要的功能长时间在车里坐着既环保省电也能节省灯光,2
8月能耗与单日1100公里能耗分享8月总计行驶3030公里纯电行驶2176公里用油行驶855公里总计充电610度表显驱动电耗193度百公里表显驱动油耗和实际油耗差不多76L百公里实际综合电耗8月纯电里程÷总计充电量2176÷610357公里度28度百公里综合实际电耗包含了各种用电包括停在车位原地开的哨兵模式哨兵模式还挺费电停一晚上怎么也得2单日1100公里能耗情况山西人想去看看海当天从山西大同出发到太原接上人然后直奔山东烟台总计1100多公里早上5点出发结果碰上大车车祸一两个小时原地不动堵车晚上9点多到的车辆超级满载4大人3小朋友所有行李车内满满的路过河北有个检查站工作人员非要看看后备箱有啥一开后备箱叮了咣啷东西都掉了出来酱油瓶子都摔地上了然后装车后又出发因为有3个小孩中途2小时停车休息吃饭上厕所充电中途总计充电5次1100公里其中600公里左右用油500公里左右用电由于不是本人开车同时到异地所以高速速度不像平时140跑平均油耗76L百公里左右油耗新低山西大同到山东烟台感受1山东真热8月山西大同平均温度都在22度早上15度左右中午2627度山东随便30多度关键是湿度大太潮了身上永远粘的2山东有些海鲜真便宜3山东烟台蚊子真多大同都没什么蚊子一夏天大同没被咬山东一天咬了10个4以烟台为根据地把青岛威海等周边地方都转了山东经济强山西太多可油可电的形式在本次长途行车中优势明显休息的时候可以充电省钱不想休息可以一直跑赶路省时间,1
你们L9第一年保费是多少,1
理想L9的车主沙发冰箱大彩电用起来是不是很爽呲牙,2
理想咋老是爆胎啊不到四万公里换了三回胎补了四回是为啥啊流泪流泪理想L9炸胎,0
理想保值吗,1
高速上不赶时间开个一百码还是挺省的以前开高速都开的很快感觉油电很快就用完了这次不赶时间开慢点还是不错的一路智驾还安全,2
标题狗头想歪的面壁打脸作为上海郊区人民不用拍沪大牌沪C免费而且买电车也送个沪A绿牌全上海畅通无阻感谢ZF感谢D平时上下班开绿牌电车还能带带顺风车一箱电20块钱350420公里超过600公里长途再用油车马自达CX5老婆娘家四川眉山东坡区广济乡大约2100公里有时到成都高铁飞机票还挺难买的即便买到票了那边租车贵几万块钱的车过年租车500多一天比上海贵的多于是买了一台二手手动挡雪佛兰乐风6000元整备好送过去过年过节去开开但是老丈人去学了个C2自动挡驾照开不了乐风于是让老婆出钱给老丈人买了一个奇瑞瑞虎3X自动挡CVT最低配小SUV优惠后裸车51万购置税04514万交强险车船税51万车损险三者200万包含医保外用药人保保险03884万代上牌苏州苏U蓝牌500含临牌一共599万要什么自行车沪大牌没钱拍沪C两个额度已满老婆还没办居住证上不了沪C乐风暂时不报废16年老爷车一点问题都没有瑞虎3X新车只能上苏牌不上当地川Z不然亲戚要借车瑞虎3X优点便宜最便宜的自动挡燃油车小巧灵活好停车油耗7升百公里还不错无钥匙进入一键启动倒车影像倒车雷达自动大灯主副驾遮阳板化妆镜不带灯模拟9档CVT热车后非常平顺夏天空调超冷新车味道不重060动力够用后备箱够深够用缺点没有ESP后悬架非独立而且偏硬稍微极限一点情况下容易甩尾失控已经失控一次救回来了开了14年车算上当年UBER网约车至少开了40万公里里程6年导航就16万公里多了开车技术没问题稀碎震动过滤不好节能和运动模式差异不明显而且切换模式按键位置不好操作没有定速巡航而且60120加速慢了一点需要提前一点踩油门跑长途累一点受限于成本座舱空间不大没有天窗和皮革座椅不是缺点希望老丈人喜欢这个大玩具开的慢一点呲牙优秀老婆买了一个小玩具,0
各位车友换一个这大概多少钱,1
瑞虎7PLUS非凡车内怎样开后门,1
请问你们的空调给力吗夏天没效果我的是2024年5月份买的15T非凡版,0
有人知道新款什么时候上市发布价格吗,1
爱生活爱旅行在路上遇见最好的自己提车已经一个月了又值周末怎么能不来一场说走就走的露营体验青春只有一次做最勇敢的自己带上老婆登山看日出也借着这个机会测试一下虎8PRO混动在爬山涉水和野外露营上的优缺点帖子有点长请耐心看完出发前的准备这次看日出完全是突如其来的想法周六的晚饭过后老婆突然提出了想爬山看日出的想法作为一个热爱钓鱼和露营的我来讲那自然是一拍即合看过我之前贴子的朋友都知道由于之前的车是非常老破的一款轿车了并且还是16L自吸所以不论是动力上还是驾驶上都满足不了爬山涉水的需求刚好这次喜提虎8PROPHEV怎能不带上我最爱的她和它来一场说走就走的体验于是话不多说收拾好露营装备即刻出发露营途中感受这次露营看日出我们选择前往三峡大坝所在地的宜昌市秭归县芝茅公路985处说起三峡大坝可能很多朋友都知道这个国家水电工程历史上这个传奇的建筑说起秭归县这个地方有朋友知道还有什么比较出名吗知道的可以评论区告诉我哈哈哈从家出发到达看日出的地方全程103公里耗时2个半小时为什么用了这么久第一方面是有三分之二的路程为盘山公路坡度较陡第二是因为夜晚爬山都是U形S形急转弯紧挨悬崖为了安全着想也不敢开太快全程高速里程55KM左右山路50KM平均下来是一半高速一半爬山全程使用运动模式包括爬山出发时电量表显92手机智云互联显示油表续航里程587KM为什么记得这么清楚后面会提到到达目的地后特意看了一下续航油表显495KM电量58KM这里我还特意设置了强制保电70没想到上山以后电量仍然掉到了58可能是为车辆动力上提供了一定的支援吧这里就不详谈爬山动力了因为各地区在使用上有所不同我们是为了爬山而爬山海拔1500还是没问题的爬山登顶感受露营是一方能够治愈所有疲惫的良药在城市边缘在山野之间真正的自由没有天花板到达山顶大概晚上2300钟左右刚下车便有一股凉风袭来在山下温度35℃的世界里山顶上这仅有22℃的夜气非常清爽仿佛置身于深秋时节那般沁人心脾搭起我们的蛋卷桌带来的小零食开上两瓶象征着自由和浪漫的果汁饮品尽情享受着山顶凉爽的风给身体带来的是前所未有完全放空的美好体验犹如这世间所有的烦恼都随着山间清爽的风而飘向远处不禁让人觉得在每一次与大自然亲密接触的瞬间都是在给平凡生活里的自己带来一次饱和的充电车辆露营模式因为之前没有了解过这辆车的露营功能询问销售后也一无所知随后询问过车友群的车友们以后才大致了解到了这台车的露营模式该如何开启确保在车里睡眠安全的状态下又不至于导致车辆出现故障或趴窝的情况首先这台车是拥有露营模式的但是不像其他车辆标注的那么清楚又或者是一键式开启下面我用真实测评来告诉大家夜晚露营睡车里的情况下该如何正确操作第一步车辆停稳后将车辆进行熄火不踩刹车的状态下点击两次启动键此时车辆处于通电状态第二步此时踩住刹车上推档把至N档再旋转方向盘左边灯光键至OFF位置第三步将车辆显示屏亮度调制最低按下档把右边音量键滚轮中间大屏幕显示时间方便车内光看时间也可以减少亮光影响睡眠这里有人问如何在操作以上情况下将两块屏幕全部关闭这里是不能关闭的可以考虑用衣服进行遮挡还有就是最主要的电耗油耗问题上面爬山时我提到了上山以后油表显示剩余495KM电量58一整晚5个小时空调风2档温度23℃的情况下第二天剩余油耗492电量38一个小时大概掉电4左右这就是全程完整的露营真实感受希望能给各位尊贵的奇瑞瑞虎8PROPHEV车主们提供参考的价值写作不易友友们多多点赞评论望求申精露营计划带着最爱的她和它看日出~,2
各位大佬谁知道两座的车厢长度多少,1
有九座车吗,1
看不懂可以帮忙翻译呲牙出师未捷先召回,0
如题有其他颜色吗16代只有黑色和棕色内饰吗,0
每次上车启动后都会提示是否调整座椅怎么关掉呢,0
今天是9月2号温度21一26度进入秋季第一个不用开空调的日子充满电纯电理论续航85公里行驶时速最高80公里行驶了86公里还余3格电本田皓影多快好省绿色环保低碳出行秋季不开空调纯电续航里程多少,2
现在哈弗大狗很火要是不途省油的话哈弗大狗很合适价格也差不多,2
倒车有点坡度就倒不动是怎么回事,0
又来洗机舱了爱慕爱慕爱慕,2
第二次4S店保养多少钱,1
皓瀚的后视镜可以折叠吗,1
弹射起步开启方式,1
暑假40天跑了6000多公里一直没有时间洗下机舱今儿得空洗洗记住一定要冷车,2
车子启动开起来轻踩刹车异响很大求帮助,0
吉利睿蓝9提车初测分享拿驾照三年多最近谈了女友需要一辆代步工具还希望有个第三空间于是计划买车之前看了很多车网上也有很多网友吐槽电车充电慢希望厂商在中端价位推出平价快充车型了解到睿蓝9有快充功能充电速度快电池寿命也有保障而且是国产汽车就去4S店看了看听销售介绍感觉睿蓝9挺不错它车长约48米空间大布局合理很适合我们情侣也为未来留下了足够空间外观设计流线美感符合我们的审美车灯前脸都很酷炫我们看了很久就交钱购买了提车后除了上牌验车就是开车上班和游玩车辆外观整体不错SUV车型驾驶员视野好内饰方面睿蓝9有丰富的智能科技设计简洁按钮明了中控屏尺寸大点击和运行程序流畅智能互联功能丰富我试了视频听歌功能效果都很好大屏导航也很方便销售说这款车支持快充我就去试了试有一天下午3点我在一个充电站充电当时电量约30充了30分钟左右电量就显示80了快充效果确实不错动力方面刚提车不敢开太快超车次数也少在慢车道开居多偶尔超车时能感受到很强的推背感但不敢踩太多新手还是有顾虑怕技术不行整体来说车辆感受不错分享给想买电车的朋友们等我做第一次保养时再分享电车保养的情况,2
